    1    3 1.5000 7.0795e+13
    2    3 1.5000 5.6234e+13
    3    3 1.5000 3.9811e+13
    4    3 1.5000 5.6234e+13
    5    3 1.5000 1.5849e+14
    6    3 1.5000 1.0000e+14
    7    3 1.5000 1.7783e+14
    8    3 1.5000 6.3096e+13
    9    3 1.5000 8.9125e+13
   11    3 1.5000 1.5849e+14
   12    3 1.5000 1.4125e+14
   13    3 1.5000 6.3096e+13
   14    3 1.5000 4.4668e+13
   15    3 1.5000 6.3096e+13
   16    3 1.5000 2.5119e+13
   17    3 1.5000 6.3096e+13
   18    3 1.5000 7.9433e+13
   19    3 1.5000 5.6234e+13
   20    3 1.5000 5.0119e+13
   21    3 1.5000 5.0119e+13
   22    3 1.5000 5.0119e+13
   23    3 1.5000 5.0119e+13
   24    3 1.5000 1.4125e+14
   25    3 1.5000 5.0119e+13
   26    3 1.5000 3.5481e+14
   27    3 1.5000 5.0119e+13
   28    3 1.5000 1.2589e+14
   29    3 1.5000 6.3096e+13
   30    3 1.5000 8.9125e+13
   31    3 1.5000 1.4125e+14
   32    3 1.5000 5.6234e+13
   33    3 1.5000 2.8184e+13
   34    3 1.5000 1.4125e+14
   35    3 1.5000 1.1220e+14
   36    3 1.5000 6.3096e+13
   37    3 1.5000 5.0119e+13
   38    3 1.5000 7.9433e+13
   39    3 1.5000 6.3096e+13
   40    3 1.5000 2.8184e+13
   41    3 1.5000 7.9433e+13
   42    3 1.5000 7.0795e+13
   43    3 1.5000 1.4125e+14
   44    3 1.5000 6.3096e+13
   45    3 1.5000 2.8184e+13
   46    3 1.5000 3.5481e+13
   47    3 1.5000 1.9953e+14
   48    3 1.5000 3.9811e+13
   49    3 1.5000 3.9811e+13
   50    3 1.5000 1.0000e+14
   51    3 1.5000 3.5481e+13
   52    3 1.5000 1.5849e+14
   53    3 1.5000 1.0000e+14
   54    3 1.5000 3.9811e+13
   55    3 1.5000 3.1623e+13
   56    3 1.5000 1.7783e+14
   57    3 1.5000 6.3096e+13
   58    3 1.5000 3.9811e+13
   59    3 1.5000 1.0000e+14
   60    3 1.5000 3.5481e+13
   61    3 1.5000 5.6234e+13
   62    3 1.5000 5.0119e+13
   63    3 1.5000 3.1623e+13
   64    3 1.5000 3.1623e+13
   65    3 1.5000 1.9953e+13
   66    3 1.5000 8.9125e+13
   67    3 1.5000 2.5119e+14
   68    3 1.5000 4.4668e+13
   69    3 1.5000 1.4125e+14
   70    3 1.5000 1.2589e+14
   71    3 1.5000 2.8184e+13
   72    3 1.5000 2.2387e+13
   73    3 1.5000 5.0119e+13
   74    3 1.5000 7.9433e+13
   75    3 1.5000 3.9811e+13
   76    3 1.5000 6.3096e+13
   77    3 1.5000 5.6234e+13
   78    3 1.5000 7.0795e+13
   79    3 1.5000 5.6234e+13
   80    3 1.5000 5.6234e+13
   81    3 1.5000 1.2589e+14
   82    3 1.5000 1.4125e+14
   83    3 1.5000 5.0119e+13
   84    3 1.5000 6.3096e+13
   85    3 1.5000 5.0119e+13
   86    3 1.5000 6.3096e+13
   87    3 1.5000 7.9433e+13
   88    3 1.5000 1.2589e+14
   89    3 1.5000 2.2387e+13
   90    3 1.5000 3.9811e+13
   91    3 1.5000 3.5481e+13
   92    3 1.5000 5.6234e+13
   93    3 1.5000 1.1220e+14
   94    3 1.5000 3.1623e+13
   95    3 1.5000 7.0795e+13
   96    3 1.5000 8.9125e+13
   97    3 1.5000 7.0795e+13
   98    3 1.5000 1.5849e+13
   99    3 1.5000 1.0000e+14
  100    3 1.5000 3.9811e+13
  101    3 1.5000 3.5481e+13
  102    3 1.5000 2.5119e+13
  103    3 1.5000 1.1220e+14
  104    3 1.5000 7.0795e+13
  105    3 1.5000 3.1623e+13
  106    3 1.5000 2.8184e+13
  107    3 1.5000 3.5481e+13
  108    3 1.5000 2.2387e+14
  109    3 1.5000 5.6234e+13
  110    3 1.5000 3.5481e+13
  111    3 1.5000 5.6234e+13
  112    3 1.5000 2.5119e+13
  113    3 1.5000 5.0119e+13
  114    3 1.5000 8.9125e+13
  115    3 1.5000 3.1623e+13
  116    3 1.5000 6.3096e+13
  117    3 1.5000 7.9433e+13
  118    3 1.5000 3.1623e+13
  119    3 1.5000 3.1623e+13
  120    3 1.5000 7.0795e+13
  121    3 1.5000 7.9433e+13
  122    3 1.5000 6.3096e+13
  123    3 1.5000 2.8184e+13
  124    3 1.5000 1.7783e+13
  125    3 1.5000 8.9125e+13
  126    3 1.5000 6.3096e+13
  127    3 1.5000 3.9811e+13
  128    3 1.5000 5.6234e+13
  129    3 1.5000 7.9433e+13
  130    3 1.5000 5.6234e+13
  131    3 1.5000 3.1623e+13
  132    3 1.5000 4.4668e+13
  133    3 1.5000 3.9811e+13
