    1   10 0.5366 2.5119e+14
    2   10 0.5366 2.5119e+14
    3   10 0.5366 1.5849e+14
    4   10 0.5366 1.7783e+14
    5   10 0.5366 7.0795e+14
    6   10 0.5366 7.9433e+14
    7   10 0.5366 6.3096e+14
    8   10 0.5366 1.7783e+14
    9   10 0.5366 2.5119e+14
   11   10 0.5366 3.9811e+14
   12   10 0.5366 2.8184e+14
   13   10 0.5366 2.2387e+14
   14   10 0.5366 1.7783e+14
   15   10 0.5366 2.5119e+14
   16   10 0.5366 3.1623e+14
   17   10 0.5366 1.9953e+14
   18   10 0.5366 2.5119e+14
   19   10 0.5366 5.0119e+14
   20   10 0.5366 2.5119e+14
   21   10 0.5366 3.5481e+14
   22   10 0.5366 2.5119e+14
   23   10 0.5366 1.7783e+14
   24   10 0.5366 7.0795e+14
   25   10 0.5366 1.7783e+14
   26   10 0.5366 7.0795e+14
   27   10 0.5366 5.0119e+14
   28   10 0.5366 4.4668e+14
   29   10 0.5366 1.9953e+14
   30   10 0.5366 1.5849e+14
   31   10 0.5366 7.0795e+14
   32   10 0.5366 3.5481e+14
   33   10 0.5366 1.9953e+14
   34   10 0.5366 5.0119e+14
   35   10 0.5366 2.8184e+14
   36   10 0.5366 4.4668e+14
   37   10 0.5366 1.9953e+14
   38   10 0.5366 3.9811e+14
   39   10 0.5366 2.8184e+14
   40   10 0.5366 3.5481e+14
   41   10 0.5366 6.3096e+14
   42   10 0.5366 2.2387e+14
   43   10 0.5366 3.1623e+14
   44   10 0.5366 2.2387e+14
   45   10 0.5366 1.5849e+14
   46   10 0.5366 2.8184e+14
   47   10 0.5366 6.3096e+14
   48   10 0.5366 3.1623e+14
   49   10 0.5366 2.5119e+14
   50   10 0.5366 3.9811e+14
   51   10 0.5366 2.2387e+14
   52   10 0.5366 5.0119e+14
   53   10 0.5366 4.4668e+14
   54   10 0.5366 1.9953e+14
   55   10 0.5366 2.8184e+14
   56   10 0.5366 3.9811e+14
   57   10 0.5366 2.2387e+14
   58   10 0.5366 2.8184e+14
   59   10 0.5366 2.8184e+14
   60   10 0.5366 3.1623e+14
   61   10 0.5366 1.7783e+14
   62   10 0.5366 1.4125e+14
   63   10 0.5366 1.5849e+14
   64   10 0.5366 3.9811e+14
   65   10 0.5366 1.5849e+14
   66   10 0.5366 4.4668e+14
   67   10 0.5366 4.4668e+14
   68   10 0.5366 1.7783e+14
   69   10 0.5366 3.5481e+14
   70   10 0.5366 4.4668e+14
   71   10 0.5366 1.2589e+14
   72   10 0.5366 7.9433e+13
   73   10 0.5366 3.1623e+14
   74   10 0.5366 4.4668e+14
   75   10 0.5366 1.5849e+14
   76   10 0.5366 1.7783e+14
   77   10 0.5366 2.5119e+14
   78   10 0.5366 4.4668e+14
   79   10 0.5366 1.9953e+14
   80   10 0.5366 2.2387e+14
   81   10 0.5366 3.9811e+14
   82   10 0.5366 5.0119e+14
   83   10 0.5366 1.4125e+14
   84   10 0.5366 4.4668e+14
   85   10 0.5366 3.9811e+14
   86   10 0.5366 1.4125e+14
   87   10 0.5366 2.5119e+14
   88   10 0.5366 3.9811e+14
   89   10 0.5366 2.8184e+14
   90   10 0.5366 1.9953e+14
   91   10 0.5366 1.7783e+14
   92   10 0.5366 4.4668e+14
   93   10 0.5366 5.0119e+14
   94   10 0.5366 1.0000e+14
   95   10 0.5366 1.4125e+14
   96   10 0.5366 7.0795e+14
   97   10 0.5366 5.6234e+14
   98   10 0.5366 3.5481e+14
   99   10 0.5366 3.9811e+14
  100   10 0.5366 1.7783e+14
  101   10 0.5366 1.2589e+14
  102   10 0.5366 1.9953e+14
  103   10 0.5366 2.5119e+14
  104   10 0.5366 3.1623e+14
  105   10 0.5366 1.1220e+14
  106   10 0.5366 1.2589e+14
  107   10 0.5366 1.4125e+14
  108   10 0.5366 5.0119e+14
  109   10 0.5366 3.1623e+14
  110   10 0.5366 2.2387e+14
  111   10 0.5366 3.9811e+14
  112   10 0.5366 8.9125e+13
  113   10 0.5366 1.7783e+14
  114   10 0.5366 2.2387e+14
  115   10 0.5366 1.4125e+14
  116   10 0.5366 2.8184e+14
  117   10 0.5366 1.5849e+14
  118   10 0.5366 1.9953e+14
  119   10 0.5366 1.4125e+14
  120   10 0.5366 4.4668e+14
  121   10 0.5366 5.0119e+14
  122   10 0.5366 3.9811e+14
  123   10 0.5366 3.5481e+14
  124   10 0.5366 1.5849e+14
  125   10 0.5366 3.5481e+14
  126   10 0.5366 5.6234e+14
  127   10 0.5366 2.2387e+14
  128   10 0.5366 3.1623e+14
  129   10 0.5366 3.9811e+14
  130   10 0.5366 1.9953e+14
  131   10 0.5366 2.2387e+14
  132   10 0.5366 2.5119e+14
  133   10 0.5366 1.9953e+14
