    1   11 0.4275 3.9811e+14
    2   11 0.4275 2.2387e+14
    3   11 0.4275 1.7783e+14
    4   11 0.4275 2.5119e+14
    5   11 0.4275 7.9433e+14
    6   11 0.4275 7.0795e+14
    7   11 0.4275 6.3096e+14
    8   11 0.4275 1.9953e+14
    9   11 0.4275 2.8184e+14
   11   11 0.4275 5.0119e+14
   12   11 0.4275 3.1623e+14
   13   11 0.4275 3.9811e+14
   14   11 0.4275 2.8184e+14
   15   11 0.4275 2.8184e+14
   16   11 0.4275 6.3096e+14
   17   11 0.4275 2.2387e+14
   18   11 0.4275 2.8184e+14
   19   11 0.4275 6.3096e+14
   20   11 0.4275 2.8184e+14
   21   11 0.4275 3.5481e+14
   22   11 0.4275 3.5481e+14
   23   11 0.4275 1.7783e+14
   24   11 0.4275 7.0795e+14
   25   11 0.4275 2.5119e+14
   26   11 0.4275 7.0795e+14
   27   11 0.4275 7.0795e+14
   28   11 0.4275 7.0795e+14
   29   11 0.4275 2.8184e+14
   30   11 0.4275 1.7783e+14
   31   11 0.4275 7.9433e+14
   32   11 0.4275 4.4668e+14
   33   11 0.4275 1.9953e+14
   34   11 0.4275 5.6234e+14
   35   11 0.4275 3.1623e+14
   36   11 0.4275 7.9433e+14
   37   11 0.4275 3.1623e+14
   38   11 0.4275 5.0119e+14
   39   11 0.4275 2.8184e+14
   40   11 0.4275 3.1623e+14
   41   11 0.4275 7.0795e+14
   42   11 0.4275 3.5481e+14
   43   11 0.4275 3.9811e+14
   44   11 0.4275 2.5119e+14
   45   11 0.4275 1.4125e+14
   46   11 0.4275 2.8184e+14
   47   11 0.4275 7.9433e+14
   48   11 0.4275 3.9811e+14
   49   11 0.4275 2.8184e+14
   50   11 0.4275 4.4668e+14
   51   11 0.4275 2.2387e+14
   52   11 0.4275 5.6234e+14
   53   11 0.4275 4.4668e+14
   54   11 0.4275 2.2387e+14
   55   11 0.4275 3.1623e+14
   56   11 0.4275 4.4668e+14
   57   11 0.4275 3.1623e+14
   58   11 0.4275 3.1623e+14
   59   11 0.4275 3.1623e+14
   60   11 0.4275 3.5481e+14
   61   11 0.4275 1.7783e+14
   62   11 0.4275 1.4125e+14
   63   11 0.4275 1.7783e+14
   64   11 0.4275 4.4668e+14
   65   11 0.4275 1.7783e+14
   66   11 0.4275 5.0119e+14
   67   11 0.4275 5.0119e+14
   68   11 0.4275 2.2387e+14
   69   11 0.4275 3.9811e+14
   70   11 0.4275 5.6234e+14
   71   11 0.4275 1.5849e+14
   72   11 0.4275 8.9125e+13
   73   11 0.4275 3.5481e+14
   74   11 0.4275 5.0119e+14
   75   11 0.4275 1.7783e+14
   76   11 0.4275 2.2387e+14
   77   11 0.4275 2.8184e+14
   78   11 0.4275 4.4668e+14
   79   11 0.4275 1.9953e+14
   80   11 0.4275 2.5119e+14
   81   11 0.4275 4.4668e+14
   82   11 0.4275 5.0119e+14
   83   11 0.4275 1.5849e+14
   84   11 0.4275 4.4668e+14
   85   11 0.4275 4.4668e+14
   86   11 0.4275 1.9953e+14
   87   11 0.4275 2.8184e+14
   88   11 0.4275 4.4668e+14
   89   11 0.4275 3.9811e+14
   90   11 0.4275 2.2387e+14
   91   11 0.4275 2.2387e+14
   92   11 0.4275 5.6234e+14
   93   11 0.4275 5.6234e+14
   94   11 0.4275 1.1220e+14
   95   11 0.4275 1.7783e+14
   96   11 0.4275 7.0795e+14
   97   11 0.4275 6.3096e+14
   98   11 0.4275 3.9811e+14
   99   11 0.4275 4.4668e+14
  100   11 0.4275 2.2387e+14
  101   11 0.4275 1.9953e+14
  102   11 0.4275 2.5119e+14
  103   11 0.4275 2.8184e+14
  104   11 0.4275 3.5481e+14
  105   11 0.4275 1.5849e+14
  106   11 0.4275 1.7783e+14
  107   11 0.4275 1.7783e+14
  108   11 0.4275 5.6234e+14
  109   11 0.4275 3.9811e+14
  110   11 0.4275 3.5481e+14
  111   11 0.4275 4.4668e+14
  112   11 0.4275 1.0000e+14
  113   11 0.4275 1.9953e+14
  114   11 0.4275 2.2387e+14
  115   11 0.4275 1.4125e+14
  116   11 0.4275 3.9811e+14
  117   11 0.4275 1.7783e+14
  118   11 0.4275 1.9953e+14
  119   11 0.4275 1.4125e+14
  120   11 0.4275 4.4668e+14
  121   11 0.4275 6.3096e+14
  122   11 0.4275 5.6234e+14
  123   11 0.4275 3.9811e+14
  124   11 0.4275 2.2387e+14
  125   11 0.4275 3.9811e+14
  126   11 0.4275 7.0795e+14
  127   11 0.4275 2.8184e+14
  128   11 0.4275 3.5481e+14
  129   11 0.4275 4.4668e+14
  130   11 0.4275 4.4668e+14
  131   11 0.4275 3.1623e+14
  132   11 0.4275 3.1623e+14
  133   11 0.4275 2.2387e+14
  134   11 0.4275 2.5119e+14
  135   11 0.4275 1.7783e+14
  136   11 0.4275 3.5481e+14
  137   11 0.4275 2.8184e+14
  138   11 0.4275 1.7783e+14
  139   11 0.4275 2.2387e+14
  140   11 0.4275 2.5119e+14
  141   11 0.4275 3.9811e+14
  142   11 0.4275 1.7783e+14
  143   11 0.4275 3.9811e+14
  144   11 0.4275 2.5119e+14
  145   11 0.4275 1.9953e+14
  146   11 0.4275 1.9953e+14
  147   11 0.4275 3.5481e+14
  148   11 0.4275 1.4125e+14
  149   11 0.4275 3.9811e+14
  150   11 0.4275 3.9811e+14
  151   11 0.4275 3.5481e+14
  152   11 0.4275 2.2387e+14
  153   11 0.4275 3.9811e+14
  154   11 0.4275 4.4668e+14
  155   11 0.4275 3.5481e+14
  156   11 0.4275 2.8184e+14
  157   11 0.4275 3.5481e+14
  158   11 0.4275 3.1623e+14
  159   11 0.4275 1.7783e+14
  160   11 0.4275 3.5481e+14
  161   11 0.4275 3.9811e+14
  162   11 0.4275 3.5481e+14
  163   11 0.4275 6.3096e+14
  164   11 0.4275 3.1623e+14
  165   11 0.4275 3.5481e+14
  166   11 0.4275 1.4125e+14
  167   11 0.4275 3.1623e+14
  168   11 0.4275 4.4668e+14
  169   11 0.4275 2.8184e+14
  170   11 0.4275 5.6234e+14
  171   11 0.4275 1.2589e+14
  172   11 0.4275 3.9811e+14
  173   11 0.4275 2.8184e+14
  174   11 0.4275 4.4668e+14
  175   11 0.4275 2.5119e+14
  176   11 0.4275 3.5481e+14
  177   11 0.4275 4.4668e+14
  178   11 0.4275 1.5849e+14
  179   11 0.4275 4.4668e+14
  180   11 0.4275 2.5119e+14
  181   11 0.4275 3.1623e+14
  182   11 0.4275 2.8184e+14
  183   11 0.4275 1.5849e+14
  184   11 0.4275 3.1623e+14
  185   11 0.4275 1.7783e+14
  186   11 0.4275 3.9811e+14
  187   11 0.4275 4.4668e+14
  188   11 0.4275 1.2589e+14
  189   11 0.4275 1.0000e+14
  190   11 0.4275 1.9953e+14
  191   11 0.4275 3.1623e+14
  192   11 0.4275 3.5481e+14
  193   11 0.4275 2.2387e+14
  194   11 0.4275 3.1623e+14
  195   11 0.4275 1.9953e+14
  196   11 0.4275 2.8184e+14
  197   11 0.4275 8.9125e+13
  198   11 0.4275 1.9953e+14
  199   11 0.4275 2.8184e+14
  200   11 0.4275 2.8184e+14
  201   11 0.4275 2.5119e+14
  202   11 0.4275 1.7783e+14
  203   11 0.4275 3.9811e+14
  204   11 0.4275 8.9125e+13
  205   11 0.4275 3.9811e+14
  206   11 0.4275 2.5119e+14
  207   11 0.4275 4.4668e+14
  208   11 0.4275 3.5481e+14
  209   11 0.4275 3.9811e+14
  210   11 0.4275 2.8184e+14
  211   11 0.4275 2.5119e+14
  212   11 0.4275 2.5119e+14
  213   11 0.4275 2.2387e+14
  214   11 0.4275 2.8184e+14
  215   11 0.4275 1.5849e+14
  216   11 0.4275 2.5119e+14
  217   11 0.4275 1.2589e+14
  218   11 0.4275 3.1623e+14
  219   11 0.4275 4.4668e+14
  220   11 0.4275 3.5481e+14
  221   11 0.4275 2.2387e+14
  222   11 0.4275 3.9811e+14
  223   11 0.4275 5.0119e+14
  224   11 0.4275 1.1220e+14
  225   11 0.4275 3.1623e+14
  226   11 0.4275 3.1623e+14
  227   11 0.4275 3.1623e+14
  228   11 0.4275 2.5119e+14
  229   11 0.4275 2.8184e+14
  230   11 0.4275 2.2387e+14
  231   11 0.4275 1.2589e+14
  232   11 0.4275 1.7783e+14
  233   11 0.4275 3.1623e+14
  234   11 0.4275 3.1623e+14
  235   11 0.4275 2.5119e+14
  236   11 0.4275 1.4125e+14
  237   11 0.4275 1.5849e+14
  238   11 0.4275 4.4668e+14
  239   11 0.4275 1.9953e+14
  240   11 0.4275 5.6234e+14
  241   11 0.4275 2.2387e+14
  242   11 0.4275 1.7783e+14
  243   11 0.4275 2.5119e+14
  244   11 0.4275 2.2387e+14
  245   11 0.4275 1.1220e+14
  246   11 0.4275 3.9811e+14
  247   11 0.4275 3.9811e+14
  248   11 0.4275 1.2589e+14
  249   11 0.4275 1.1220e+14
  250   11 0.4275 4.4668e+14
  251   11 0.4275 2.5119e+14
  252   11 0.4275 2.2387e+14
  253   11 0.4275 1.9953e+14
  254   11 0.4275 1.5849e+14
  255   11 0.4275 1.1220e+14
  256   11 0.4275 5.0119e+14
  257   11 0.4275 3.1623e+14
  258   11 0.4275 1.1220e+14
  259   11 0.4275 2.8184e+14
  260   11 0.4275 1.4125e+14
  261   11 0.4275 4.4668e+14
  262   11 0.4275 2.8184e+14
  263   11 0.4275 3.5481e+14
  264   11 0.4275 1.5849e+14
  265   11 0.4275 2.2387e+14
  266   11 0.4275 5.0119e+14
  267   11 0.4275 2.8184e+14
  268   11 0.4275 2.2387e+14
  269   11 0.4275 3.5481e+14
  270   11 0.4275 4.4668e+14
  271   11 0.4275 3.5481e+14
  272   11 0.4275 3.1623e+14
  273   11 0.4275 2.5119e+14
  274   11 0.4275 1.9953e+14
  275   11 0.4275 2.2387e+14
  276   11 0.4275 2.8184e+14
  277   11 0.4275 1.9953e+14
  278   11 0.4275 1.9953e+14
  279   11 0.4275 4.4668e+14
  280   11 0.4275 1.4125e+14
  281   11 0.4275 1.4125e+14
  282   11 0.4275 1.5849e+14
