    1    9 0.6609 1.9953e+14
    2    9 0.6609 1.9953e+14
    3    9 0.6609 1.5849e+14
    4    9 0.6609 1.5849e+14
    5    9 0.6609 5.6234e+14
    6    9 0.6609 7.0795e+14
    7    9 0.6609 5.6234e+14
    8    9 0.6609 1.7783e+14
    9    9 0.6609 2.5119e+14
   11    9 0.6609 4.4668e+14
   12    9 0.6609 2.8184e+14
   13    9 0.6609 2.2387e+14
   14    9 0.6609 1.2589e+14
   15    9 0.6609 2.2387e+14
   16    9 0.6609 2.2387e+14
   17    9 0.6609 1.7783e+14
   18    9 0.6609 1.9953e+14
   19    9 0.6609 2.2387e+14
   20    9 0.6609 2.2387e+14
   21    9 0.6609 3.1623e+14
   22    9 0.6609 1.2589e+14
   23    9 0.6609 1.5849e+14
   24    9 0.6609 7.0795e+14
   25    9 0.6609 1.4125e+14
   26    9 0.6609 5.6234e+14
   27    9 0.6609 2.5119e+14
   28    9 0.6609 3.5481e+14
   29    9 0.6609 1.9953e+14
   30    9 0.6609 1.5849e+14
   31    9 0.6609 6.3096e+14
   32    9 0.6609 2.8184e+14
   33    9 0.6609 1.7783e+14
   34    9 0.6609 4.4668e+14
   35    9 0.6609 2.5119e+14
   36    9 0.6609 2.5119e+14
   37    9 0.6609 1.1220e+14
   38    9 0.6609 3.1623e+14
   39    9 0.6609 3.1623e+14
   40    9 0.6609 3.5481e+14
   41    9 0.6609 4.4668e+14
   42    9 0.6609 1.7783e+14
   43    9 0.6609 2.8184e+14
   44    9 0.6609 1.9953e+14
   45    9 0.6609 1.4125e+14
   46    9 0.6609 2.2387e+14
   47    9 0.6609 5.0119e+14
   48    9 0.6609 2.8184e+14
   49    9 0.6609 2.2387e+14
   50    9 0.6609 3.5481e+14
   51    9 0.6609 2.2387e+14
   52    9 0.6609 3.9811e+14
   53    9 0.6609 4.4668e+14
   54    9 0.6609 1.9953e+14
   55    9 0.6609 2.2387e+14
   56    9 0.6609 3.5481e+14
   57    9 0.6609 1.4125e+14
   58    9 0.6609 2.5119e+14
   59    9 0.6609 2.2387e+14
   60    9 0.6609 2.5119e+14
   61    9 0.6609 1.5849e+14
   62    9 0.6609 1.4125e+14
   63    9 0.6609 1.2589e+14
   64    9 0.6609 3.1623e+14
   65    9 0.6609 1.4125e+14
   66    9 0.6609 3.9811e+14
   67    9 0.6609 4.4668e+14
   68    9 0.6609 1.5849e+14
   69    9 0.6609 3.5481e+14
   70    9 0.6609 2.5119e+14
   71    9 0.6609 1.0000e+14
   72    9 0.6609 6.3096e+13
   73    9 0.6609 2.8184e+14
   74    9 0.6609 3.9811e+14
   75    9 0.6609 1.4125e+14
   76    9 0.6609 1.4125e+14
   77    9 0.6609 1.5849e+14
   78    9 0.6609 3.9811e+14
   79    9 0.6609 1.5849e+14
   80    9 0.6609 1.7783e+14
   81    9 0.6609 3.9811e+14
   82    9 0.6609 4.4668e+14
   83    9 0.6609 1.0000e+14
   84    9 0.6609 3.9811e+14
   85    9 0.6609 2.2387e+14
   86    9 0.6609 1.0000e+14
   87    9 0.6609 2.2387e+14
   88    9 0.6609 3.5481e+14
   89    9 0.6609 1.9953e+14
   90    9 0.6609 1.5849e+14
   91    9 0.6609 1.4125e+14
   92    9 0.6609 2.8184e+14
   93    9 0.6609 3.9811e+14
   94    9 0.6609 8.9125e+13
   95    9 0.6609 1.1220e+14
   96    9 0.6609 3.9811e+14
   97    9 0.6609 4.4668e+14
   98    9 0.6609 2.2387e+14
   99    9 0.6609 3.9811e+14
  100    9 0.6609 1.5849e+14
  101    9 0.6609 1.0000e+14
  102    9 0.6609 8.9125e+13
  103    9 0.6609 2.2387e+14
  104    9 0.6609 1.9953e+14
  105    9 0.6609 1.1220e+14
  106    9 0.6609 1.1220e+14
  107    9 0.6609 1.4125e+14
  108    9 0.6609 4.4668e+14
  109    9 0.6609 2.5119e+14
  110    9 0.6609 1.5849e+14
  111    9 0.6609 2.8184e+14
  112    9 0.6609 7.0795e+13
  113    9 0.6609 1.9953e+14
  114    9 0.6609 2.2387e+14
  115    9 0.6609 1.2589e+14
  116    9 0.6609 2.2387e+14
  117    9 0.6609 1.5849e+14
  118    9 0.6609 1.7783e+14
  119    9 0.6609 1.0000e+14
  120    9 0.6609 3.9811e+14
  121    9 0.6609 5.0119e+14
  122    9 0.6609 2.8184e+14
  123    9 0.6609 2.8184e+14
  124    9 0.6609 1.1220e+14
  125    9 0.6609 2.8184e+14
  126    9 0.6609 2.5119e+14
  127    9 0.6609 1.2589e+14
  128    9 0.6609 2.8184e+14
  129    9 0.6609 3.5481e+14
  130    9 0.6609 1.1220e+14
  131    9 0.6609 1.5849e+14
  132    9 0.6609 2.2387e+14
  133    9 0.6609 1.5849e+14
  134    9 0.6609 1.4125e+14
  135    9 0.6609 7.9433e+13
  136    9 0.6609 1.9953e+14
  137    9 0.6609 2.5119e+14
  138    9 0.6609 1.1220e+14
  139    9 0.6609 1.7783e+14
  140    9 0.6609 2.2387e+14
  141    9 0.6609 3.1623e+14
  142    9 0.6609 1.0000e+14
  143    9 0.6609 3.5481e+14
  144    9 0.6609 1.4125e+14
  145    9 0.6609 1.5849e+14
  146    9 0.6609 1.1220e+14
  147    9 0.6609 3.1623e+14
  148    9 0.6609 7.0795e+13
  149    9 0.6609 3.1623e+14
