    1    7 0.9966 1.2589e+14
    2    7 0.9966 1.1220e+14
    3    7 0.9966 1.2589e+14
    4    7 0.9966 1.1220e+14
    5    7 0.9966 3.1623e+14
    6    7 0.9966 2.5119e+14
    7    7 0.9966 3.9811e+14
    8    7 0.9966 7.9433e+13
    9    7 0.9966 1.9953e+14
   11    7 0.9966 2.2387e+14
   12    7 0.9966 2.2387e+14
   13    7 0.9966 1.5849e+14
   14    7 0.9966 8.9125e+13
   15    7 0.9966 8.9125e+13
   16    7 0.9966 1.1220e+14
   17    7 0.9966 7.9433e+13
   18    7 0.9966 1.2589e+14
   19    7 0.9966 1.7783e+14
   20    7 0.9966 8.9125e+13
   21    7 0.9966 1.4125e+14
   22    7 0.9966 1.2589e+14
   23    7 0.9966 7.0795e+13
   24    7 0.9966 3.9811e+14
   25    7 0.9966 7.9433e+13
   26    7 0.9966 4.4668e+14
   27    7 0.9966 1.5849e+14
   28    7 0.9966 2.2387e+14
   29    7 0.9966 1.2589e+14
   30    7 0.9966 1.2589e+14
   31    7 0.9966 2.8184e+14
   32    7 0.9966 1.2589e+14
   33    7 0.9966 7.0795e+13
   34    7 0.9966 3.1623e+14
   35    7 0.9966 2.2387e+14
   36    7 0.9966 1.0000e+14
   37    7 0.9966 8.9125e+13
   38    7 0.9966 1.9953e+14
   39    7 0.9966 1.4125e+14
   40    7 0.9966 1.2589e+14
   41    7 0.9966 3.5481e+14
   42    7 0.9966 1.2589e+14
   43    7 0.9966 1.7783e+14
   44    7 0.9966 8.9125e+13
   45    7 0.9966 5.0119e+13
   46    7 0.9966 5.6234e+13
   47    7 0.9966 3.1623e+14
   48    7 0.9966 1.0000e+14
   49    7 0.9966 1.2589e+14
   50    7 0.9966 1.7783e+14
   51    7 0.9966 8.9125e+13
   52    7 0.9966 2.2387e+14
   53    7 0.9966 3.1623e+14
   54    7 0.9966 1.5849e+14
   55    7 0.9966 7.9433e+13
   56    7 0.9966 2.8184e+14
   57    7 0.9966 1.4125e+14
   58    7 0.9966 1.5849e+14
   59    7 0.9966 1.5849e+14
   60    7 0.9966 8.9125e+13
   61    7 0.9966 1.5849e+14
   62    7 0.9966 5.6234e+13
   63    7 0.9966 5.6234e+13
   64    7 0.9966 1.5849e+14
   65    7 0.9966 6.3096e+13
   66    7 0.9966 3.5481e+14
   67    7 0.9966 3.5481e+14
   68    7 0.9966 1.0000e+14
   69    7 0.9966 2.2387e+14
   70    7 0.9966 1.9953e+14
   71    7 0.9966 4.4668e+13
   72    7 0.9966 4.4668e+13
   73    7 0.9966 2.5119e+14
   74    7 0.9966 1.5849e+14
   75    7 0.9966 6.3096e+13
   76    7 0.9966 1.1220e+14
   77    7 0.9966 7.9433e+13
   78    7 0.9966 2.8184e+14
   79    7 0.9966 8.9125e+13
   80    7 0.9966 8.9125e+13
   81    7 0.9966 3.5481e+14
   82    7 0.9966 3.1623e+14
   83    7 0.9885 8.9125e+13
   84    7 0.9966 2.2387e+14
   85    7 0.9966 7.9433e+13
   86    7 0.9966 7.0795e+13
   87    7 0.9966 1.1220e+14
   88    7 0.9966 2.2387e+14
   89    7 0.9966 7.0795e+13
   90    7 0.9966 7.9433e+13
   91    7 0.9966 1.1220e+14
   92    7 0.9966 2.5119e+14
   93    7 0.9966 3.9811e+14
   94    7 0.9885 7.0795e+13
   95    7 0.9966 8.9125e+13
   96    7 0.9966 2.2387e+14
   97    7 0.9966 1.0000e+14
   98    7 0.9966 5.0119e+13
   99    7 0.9966 3.1623e+14
  100    7 0.9966 7.9433e+13
  101    7 0.9885 7.0795e+13
  102    7 0.9885 6.3096e+13
  103    7 0.9966 1.7783e+14
  104    7 0.9966 1.0000e+14
  105    7 0.9966 6.3096e+13
  106    7 0.9966 7.0795e+13
  107    7 0.9966 1.1220e+14
  108    7 0.9966 2.5119e+14
  109    7 0.9966 1.0000e+14
  110    7 0.9966 7.9433e+13
  111    7 0.9966 8.9125e+13
  112    7 0.9885 3.9811e+13
  113    7 0.9966 1.5849e+14
  114    7 0.9966 1.2589e+14
  115    7 0.9966 6.3096e+13
  116    7 0.9966 1.2589e+14
  117    7 0.9966 1.0000e+14
  118    7 0.9966 7.9433e+13
  119    7 0.9885 4.4668e+13
  120    7 0.9966 1.2589e+14
  121    7 0.9966 2.5119e+14
  122    7 0.9966 1.7783e+14
  123    7 0.9966 1.5849e+14
  124    7 0.9966 8.9125e+13
  125    7 0.9966 1.4125e+14
  126    7 0.9966 1.5849e+14
  127    7 0.9966 6.3096e+13
  128    7 0.9966 1.0000e+14
  129    7 0.9966 1.9953e+14
  130    7 0.9966 7.9433e+13
  131    7 0.9966 5.6234e+13
  132    7 0.9966 1.0000e+14
  133    7 0.9966 7.9433e+13
  134    7 0.9966 8.9125e+13
  135    7 0.9966 6.3096e+13
  136    7 0.9966 7.9433e+13
  137    7 0.9966 1.5849e+14
  138    7 0.9966 3.9811e+13
  139    7 0.9966 1.1220e+14
  140    7 0.9966 1.9953e+14
  141    7 0.9966 2.8184e+14
  142    7 0.9966 7.0795e+13
  143    7 0.9966 1.1220e+14
  144    7 0.9885 8.9125e+13
  145    7 0.9885 6.3096e+13
  146    7 0.9885 3.1623e+13
  147    7 0.9966 8.9125e+13
  148    7 0.9966 4.4668e+13
  149    7 0.9966 1.0000e+14
  150    7 0.9966 2.2387e+14
  151    7 0.9966 8.9125e+13
  152    7 0.9966 4.4668e+13
  153    7 0.9966 1.7783e+14
