    2    8
    7   14
   10    6
   10    7
   10    8
   10    9
   10   10
   10   11
   10   12
   10   13
   10   14
   10   15
   10   16
   10   17
  242   10
  243   10
  245   10
  246   10
  247   10
  248   10
  262   14
  273   16

    
