#         q            M           r           M*(1-1/r)        s
  1.998916e+00  3.312772e+00  3.141281e+00  2.257998e+00  2.401017e+00
  2.013698e+00  3.331564e+00  3.148750e+00  2.273532e+00  2.396149e+00
  2.028799e+00  3.350552e+00  3.156256e+00  2.289071e+00  2.391291e+00
  2.044283e+00  3.369739e+00  3.163826e+00  2.304629e+00  2.386427e+00
  2.060178e+00  3.389127e+00  3.171457e+00  2.320294e+00  2.381561e+00
  2.076486e+00  3.408719e+00  3.179137e+00  2.336155e+00  2.376704e+00
  2.093102e+00  3.428517e+00  3.186808e+00  2.352281e+00  2.371886e+00
  2.109889e+00  3.448525e+00  3.194399e+00  2.368739e+00  2.367145e+00
  2.126771e+00  3.468745e+00  3.201875e+00  2.385506e+00  2.362499e+00
  2.143815e+00  3.489179e+00  3.209272e+00  2.402372e+00  2.357930e+00
  2.161110e+00  3.509832e+00  3.216641e+00  2.419105e+00  2.353413e+00
  2.178742e+00  3.530705e+00  3.224019e+00  2.435701e+00  2.348928e+00
  2.196801e+00  3.551802e+00  3.231429e+00  2.452440e+00  2.344455e+00
  2.215367e+00  3.573125e+00  3.238888e+00  2.469610e+00  2.339979e+00
  2.234382e+00  3.594678e+00  3.246370e+00  2.487229e+00  2.335513e+00
  2.253674e+00  3.616463e+00  3.253808e+00  2.505105e+00  2.331097e+00
  2.273099e+00  3.638485e+00  3.261150e+00  2.523063e+00  2.326763e+00
  2.292729e+00  3.660745e+00  3.268421e+00  2.541081e+00  2.322499e+00
  2.312722e+00  3.683248e+00  3.275680e+00  2.559200e+00  2.318274e+00
  2.333196e+00  3.705997e+00  3.282971e+00  2.577455e+00  2.314065e+00
  2.354082e+00  3.728994e+00  3.290264e+00  2.595849e+00  2.309887e+00
  2.375266e+00  3.752244e+00  3.297512e+00  2.614376e+00  2.305765e+00
  2.396695e+00  3.775749e+00  3.304687e+00  2.633045e+00  2.301710e+00
  2.418469e+00  3.799514e+00  3.311814e+00  2.651902e+00  2.297702e+00
  2.440712e+00  3.823541e+00  3.318923e+00  2.671001e+00  2.293717e+00
  2.463468e+00  3.847835e+00  3.326030e+00  2.690381e+00  2.289748e+00
  2.486642e+00  3.872400e+00  3.333121e+00  2.710062e+00  2.285812e+00
  2.510126e+00  3.897238e+00  3.340179e+00  2.730060e+00  2.281930e+00
  2.533936e+00  3.922354e+00  3.347204e+00  2.750360e+00  2.278102e+00
  2.558229e+00  3.947751e+00  3.354217e+00  2.770908e+00  2.274307e+00
  2.583167e+00  3.973435e+00  3.361237e+00  2.791648e+00  2.270523e+00
  2.608718e+00  3.999407e+00  3.368252e+00  2.812512e+00  2.266754e+00
  2.634679e+00  4.025674e+00  3.375223e+00  2.833423e+00  2.263029e+00
  2.660864e+00  4.052238e+00  3.382111e+00  2.854318e+00  2.259376e+00
  2.687344e+00  4.079104e+00  3.388931e+00  2.875319e+00  2.255786e+00
  2.714354e+00  4.106276e+00  3.395728e+00  2.896671e+00  2.252228e+00
  2.742110e+00  4.133759e+00  3.402544e+00  2.918589e+00  2.248674e+00
  2.770566e+00  4.161557e+00  3.409368e+00  2.940972e+00  2.245130e+00
  2.799539e+00  4.189675e+00  3.416166e+00  2.963550e+00  2.241624e+00
  2.828871e+00  4.218116e+00  3.422904e+00  2.986097e+00  2.238177e+00
  2.858624e+00  4.246887e+00  3.429584e+00  3.008710e+00  2.234785e+00
  2.888946e+00  4.275990e+00  3.436220e+00  3.031620e+00  2.231428e+00
  2.919962e+00  4.305433e+00  3.442825e+00  3.055011e+00  2.228091e+00
  2.951649e+00  4.335218e+00  3.449401e+00  3.078774e+00  2.224780e+00
  2.983930e+00  4.365352e+00  3.455945e+00  3.102699e+00  2.221504e+00
  3.016742e+00  4.395839e+00  3.462456e+00  3.126628e+00  2.218272e+00
  3.050112e+00  4.426684e+00  3.468932e+00  3.150696e+00  2.215082e+00
  3.084090e+00  4.457893e+00  3.475373e+00  3.175129e+00  2.211931e+00
  3.118722e+00  4.489471e+00  3.481779e+00  3.200093e+00  2.208813e+00
  3.154025e+00  4.521423e+00  3.488143e+00  3.225461e+00  2.205728e+00
  3.190009e+00  4.553755e+00  3.494459e+00  3.251021e+00  2.202677e+00
  3.226690e+00  4.586473e+00  3.500724e+00  3.276617e+00  2.199660e+00
  3.264107e+00  4.619582e+00  3.506949e+00  3.302374e+00  2.196674e+00
  3.302309e+00  4.653088e+00  3.513149e+00  3.328503e+00  2.193717e+00
  3.341330e+00  4.686997e+00  3.519333e+00  3.355166e+00  2.190787e+00
  3.381131e+00  4.721315e+00  3.525488e+00  3.382278e+00  2.187887e+00
  3.421648e+00  4.756048e+00  3.531588e+00  3.409678e+00  2.185025e+00
  3.462845e+00  4.791202e+00  3.537617e+00  3.437231e+00  2.182204e+00
  3.504829e+00  4.826785e+00  3.543593e+00  3.464964e+00  2.179418e+00
  3.547759e+00  4.862801e+00  3.549547e+00  3.492960e+00  2.176658e+00
  3.591763e+00  4.899258e+00  3.555502e+00  3.521298e+00  2.173916e+00
  3.636764e+00  4.936163e+00  3.561442e+00  3.550020e+00  2.171198e+00
  3.682605e+00  4.973522e+00  3.567337e+00  3.579158e+00  2.168513e+00
  3.729150e+00  5.011342e+00  3.573157e+00  3.608733e+00  2.165873e+00
  3.776474e+00  5.049630e+00  3.578908e+00  3.638696e+00  2.163273e+00
  3.824751e+00  5.088394e+00  3.584612e+00  3.668964e+00  2.160705e+00
  3.874144e+00  5.127640e+00  3.590288e+00  3.699461e+00  2.158160e+00
  3.924675e+00  5.167377e+00  3.595937e+00  3.730216e+00  2.155639e+00
  3.976276e+00  5.207611e+00  3.601548e+00  3.761320e+00  2.153146e+00
  4.028885e+00  5.248351e+00  3.607109e+00  3.792865e+00  2.150685e+00
  4.082517e+00  5.289604e+00  3.612619e+00  3.824887e+00  2.148258e+00
  4.137257e+00  5.331379e+00  3.618085e+00  3.857382e+00  2.145861e+00
  4.193189e+00  5.373683e+00  3.623513e+00  3.890340e+00  2.143491e+00
  4.250344e+00  5.416525e+00  3.628904e+00  3.923746e+00  2.141147e+00
  4.308694e+00  5.459914e+00  3.634255e+00  3.957569e+00  2.138832e+00
  4.368209e+00  5.503857e+00  3.639561e+00  3.991781e+00  2.136547e+00
  4.428888e+00  5.548364e+00  3.644818e+00  4.026368e+00  2.134295e+00
  4.490790e+00  5.593443e+00  3.650026e+00  4.061345e+00  2.132072e+00
  4.553978e+00  5.639105e+00  3.655183e+00  4.096729e+00  2.129879e+00
  4.618518e+00  5.685357e+00  3.660289e+00  4.132534e+00  2.127712e+00
  4.684483e+00  5.732210e+00  3.665345e+00  4.168767e+00  2.125572e+00
  4.751946e+00  5.779673e+00  3.670353e+00  4.205432e+00  2.123456e+00
  4.820974e+00  5.827756e+00  3.675315e+00  4.242533e+00  2.121365e+00
  4.891578e+00  5.876469e+00  3.680235e+00  4.280081e+00  2.119298e+00
  4.963753e+00  5.925822e+00  3.685116e+00  4.318088e+00  2.117257e+00
  5.037496e+00  5.975826e+00  3.689963e+00  4.356566e+00  2.115242e+00
  5.112819e+00  6.026491e+00  3.694770e+00  4.395545e+00  2.113254e+00
  5.189744e+00  6.077827e+00  3.699529e+00  4.435063e+00  2.111294e+00
  5.268292e+00  6.129846e+00  3.704230e+00  4.475158e+00  2.109362e+00
  5.348502e+00  6.182560e+00  3.708873e+00  4.515815e+00  2.107456e+00
  5.430433e+00  6.235979e+00  3.713469e+00  4.556961e+00  2.105578e+00
  5.514144e+00  6.290115e+00  3.718029e+00  4.598516e+00  2.103725e+00
  5.599723e+00  6.344980e+00  3.722559e+00  4.640469e+00  2.101897e+00
  5.687321e+00  6.400586e+00  3.727054e+00  4.682951e+00  2.100091e+00
  5.777096e+00  6.456945e+00  3.731506e+00  4.726118e+00  2.098307e+00
  5.869168e+00  6.514070e+00  3.735907e+00  4.770092e+00  2.096542e+00
  5.963413e+00  6.571975e+00  3.740251e+00  4.814789e+00  2.094800e+00
  6.059626e+00  6.630671e+00  3.744532e+00  4.860056e+00  2.093084e+00
  6.157616e+00  6.690172e+00  3.748748e+00  4.905746e+00  2.091399e+00
  6.257505e+00  6.750491e+00  3.752906e+00  4.951870e+00  2.089744e+00
  6.359664e+00  6.811644e+00  3.757026e+00  4.998566e+00  2.088113e+00
  6.464480e+00  6.873643e+00  3.761129e+00  5.045975e+00  2.086501e+00
  6.572152e+00  6.936503e+00  3.765221e+00  5.094166e+00  2.084905e+00
  6.682503e+00  7.000239e+00  3.769277e+00  5.143057e+00  2.083328e+00
  6.795305e+00  7.064866e+00  3.773268e+00  5.192547e+00  2.081775e+00
  6.910391e+00  7.130399e+00  3.777171e+00  5.242558e+00  2.080250e+00
  7.027964e+00  7.196853e+00  3.780999e+00  5.293164e+00  2.078749e+00
  7.148364e+00  7.264246e+00  3.784780e+00  5.344490e+00  2.077270e+00
  7.271927e+00  7.332592e+00  3.788540e+00  5.396665e+00  2.075810e+00
  7.398758e+00  7.401908e+00  3.792286e+00  5.449722e+00  2.074367e+00
  7.528711e+00  7.472212e+00  3.796005e+00  5.503599e+00  2.072944e+00
  7.661622e+00  7.543520e+00  3.799681e+00  5.558226e+00  2.071543e+00
  7.797408e+00  7.615850e+00  3.803302e+00  5.613552e+00  2.070167e+00
  7.936250e+00  7.689220e+00  3.806870e+00  5.669593e+00  2.068814e+00
  8.078385e+00  7.763649e+00  3.810386e+00  5.726381e+00  2.067482e+00
  8.224051e+00  7.839154e+00  3.813855e+00  5.783947e+00  2.066170e+00
  8.373387e+00  7.915756e+00  3.817276e+00  5.842322e+00  2.064877e+00
  8.526458e+00  7.993474e+00  3.820649e+00  5.901540e+00  2.063602e+00
  8.683328e+00  8.072327e+00  3.823971e+00  5.961633e+00  2.062347e+00
  8.844092e+00  8.152335e+00  3.827243e+00  6.022618e+00  2.061111e+00
  9.008913e+00  8.233520e+00  3.830470e+00  6.084465e+00  2.059894e+00
  9.177972e+00  8.315903e+00  3.833656e+00  6.147137e+00  2.058694e+00
  9.351446e+00  8.399505e+00  3.836808e+00  6.210599e+00  2.057513e+00
  9.529404e+00  8.484348e+00  3.839924e+00  6.274902e+00  2.056349e+00
  9.711841e+00  8.570455e+00  3.843002e+00  6.340159e+00  2.055205e+00
  9.898748e+00  8.657849e+00  3.846038e+00  6.406482e+00  2.054079e+00
  1.009016e+01  8.746553e+00  3.849028e+00  6.473947e+00  2.052973e+00
  1.028622e+01  8.836591e+00  3.851976e+00  6.542499e+00  2.051886e+00
  1.048711e+01  8.927988e+00  3.854887e+00  6.612060e+00  2.050818e+00
  1.069302e+01  9.020768e+00  3.857765e+00  6.682554e+00  2.049767e+00
  1.090420e+01  9.114958e+00  3.860608e+00  6.753984e+00  2.048734e+00
  1.112098e+01  9.210583e+00  3.863406e+00  6.826427e+00  2.047717e+00
  1.134369e+01  9.307670e+00  3.866152e+00  6.899962e+00  2.046716e+00
  1.157263e+01  9.406246e+00  3.868839e+00  6.974663e+00  2.045730e+00
  1.180784e+01  9.506339e+00  3.871475e+00  7.050553e+00  2.044759e+00
  1.204931e+01  9.607977e+00  3.874073e+00  7.127641e+00  2.043804e+00
  1.229703e+01  9.711190e+00  3.876646e+00  7.205937e+00  2.042866e+00
  1.255106e+01  9.816007e+00  3.879197e+00  7.285448e+00  2.041944e+00
  1.281162e+01  9.922458e+00  3.881719e+00  7.366183e+00  2.041040e+00
  1.307893e+01  1.003057e+01  3.884204e+00  7.448151e+00  2.040152e+00
  1.335321e+01  1.014039e+01  3.886642e+00  7.531362e+00  2.039279e+00
  1.363479e+01  1.025193e+01  3.889031e+00  7.615841e+00  2.038422e+00
  1.392405e+01  1.036524e+01  3.891372e+00  7.701622e+00  2.037580e+00
  1.422138e+01  1.048034e+01  3.893667e+00  7.788742e+00  2.036752e+00
  1.452712e+01  1.059727e+01  3.895920e+00  7.877237e+00  2.035938e+00
  1.484140e+01  1.071607e+01  3.898136e+00  7.967138e+00  2.035138e+00
  1.516429e+01  1.083677e+01  3.900321e+00  8.058476e+00  2.034352e+00
  1.549587e+01  1.095941e+01  3.902484e+00  8.151283e+00  2.033580e+00
  1.583634e+01  1.108403e+01  3.904625e+00  8.245581e+00  2.032823e+00
  1.618613e+01  1.121066e+01  3.906739e+00  8.341374e+00  2.032080e+00
  1.654570e+01  1.133935e+01  3.908816e+00  8.438663e+00  2.031351e+00
  1.691551e+01  1.147013e+01  3.910849e+00  8.537451e+00  2.030635e+00
  1.729590e+01  1.160305e+01  3.912837e+00  8.637782e+00  2.029932e+00
  1.768703e+01  1.173815e+01  3.914785e+00  8.739738e+00  2.029242e+00
  1.808910e+01  1.187547e+01  3.916701e+00  8.843409e+00  2.028565e+00
  1.850231e+01  1.201506e+01  3.918588e+00  8.948873e+00  2.027901e+00
  1.892713e+01  1.215696e+01  3.920446e+00  9.056132e+00  2.027249e+00
  1.936419e+01  1.230121e+01  3.922271e+00  9.165141e+00  2.026610e+00
  1.981414e+01  1.244788e+01  3.924056e+00  9.275855e+00  2.025983e+00
  2.027757e+01  1.259699e+01  3.925798e+00  9.388250e+00  2.025367e+00
  2.075474e+01  1.274861e+01  3.927501e+00  9.502428e+00  2.024763e+00
  2.124581e+01  1.290278e+01  3.929172e+00  9.618536e+00  2.024171e+00
  2.175094e+01  1.305956e+01  3.930820e+00  9.736722e+00  2.023590e+00
  2.227043e+01  1.321900e+01  3.932448e+00  9.857099e+00  2.023021e+00
  2.280492e+01  1.338115e+01  3.934056e+00  9.979643e+00  2.022464e+00
  2.335517e+01  1.354607e+01  3.935638e+00  1.010430e+01  2.021917e+00
  2.392196e+01  1.371382e+01  3.937190e+00  1.023103e+01  2.021382e+00
  2.450597e+01  1.388445e+01  3.938710e+00  1.035979e+01  2.020857e+00
  2.510766e+01  1.405802e+01  3.940199e+00  1.049067e+01  2.020343e+00
  2.572744e+01  1.423460e+01  3.941657e+00  1.062375e+01  2.019838e+00
  2.636574e+01  1.441425e+01  3.943087e+00  1.075910e+01  2.019344e+00
  2.702313e+01  1.459702e+01  3.944488e+00  1.089681e+01  2.018861e+00
  2.770033e+01  1.478300e+01  3.945860e+00  1.103692e+01  2.018387e+00
  2.839814e+01  1.497224e+01  3.947203e+00  1.117949e+01  2.017923e+00
  2.911737e+01  1.516481e+01  3.948515e+00  1.132457e+01  2.017469e+00
  2.985880e+01  1.536079e+01  3.949798e+00  1.147220e+01  2.017025e+00
  3.062323e+01  1.556024e+01  3.951054e+00  1.162244e+01  2.016590e+00
  3.141148e+01  1.576325e+01  3.952287e+00  1.177530e+01  2.016164e+00
  3.222434e+01  1.596988e+01  3.953500e+00  1.193084e+01  2.015747e+00
  3.306270e+01  1.618021e+01  3.954695e+00  1.208911e+01  2.015339e+00
  3.392748e+01  1.639433e+01  3.955870e+00  1.225018e+01  2.014939e+00
  3.481962e+01  1.661231e+01  3.957021e+00  1.241415e+01  2.014548e+00
  3.574010e+01  1.683424e+01  3.958146e+00  1.258109e+01  2.014165e+00
  3.668991e+01  1.706020e+01  3.959242e+00  1.275108e+01  2.013791e+00
  3.767014e+01  1.729029e+01  3.960309e+00  1.292419e+01  2.013425e+00
  3.868185e+01  1.752459e+01  3.961346e+00  1.310049e+01  2.013067e+00
  3.972616e+01  1.776319e+01  3.962354e+00  1.328005e+01  2.012718e+00
  4.080425e+01  1.800619e+01  3.963333e+00  1.346293e+01  2.012376e+00
  4.191741e+01  1.825368e+01  3.964289e+00  1.364918e+01  2.012041e+00
  4.306695e+01  1.850577e+01  3.965227e+00  1.383886e+01  2.011714e+00
  4.425423e+01  1.876256e+01  3.966151e+00  1.403201e+01  2.011395e+00
  4.548060e+01  1.902415e+01  3.967067e+00  1.422871e+01  2.011083e+00
  4.674742e+01  1.929065e+01  3.967971e+00  1.442906e+01  2.010778e+00
  4.805604e+01  1.956216e+01  3.968861e+00  1.463316e+01  2.010480e+00
  4.940786e+01  1.983881e+01  3.969733e+00  1.484113e+01  2.010189e+00
  5.080439e+01  2.012070e+01  3.970587e+00  1.505307e+01  2.009905e+00
  5.224749e+01  2.040796e+01  3.971417e+00  1.526906e+01  2.009627e+00
  5.373912e+01  2.070070e+01  3.972224e+00  1.548917e+01  2.009356e+00
  5.528130e+01  2.099906e+01  3.973004e+00  1.571348e+01  2.009092e+00
  5.687607e+01  2.130316e+01  3.973755e+00  1.594206e+01  2.008834e+00
  5.852553e+01  2.161312e+01  3.974482e+00  1.617502e+01  2.008582e+00
  6.023179e+01  2.192910e+01  3.975188e+00  1.641246e+01  2.008336e+00
  6.199702e+01  2.225121e+01  3.975878e+00  1.665451e+01  2.008096e+00
  6.382343e+01  2.257962e+01  3.976559e+00  1.690128e+01  2.007861e+00
  6.571331e+01  2.291445e+01  3.977230e+00  1.715288e+01  2.007633e+00
  6.766898e+01  2.325587e+01  3.977892e+00  1.740942e+01  2.007409e+00
  6.969283e+01  2.360403e+01  3.978542e+00  1.767101e+01  2.007192e+00
  7.178731e+01  2.395908e+01  3.979182e+00  1.793776e+01  2.006980e+00
  7.395515e+01  2.432118e+01  3.979808e+00  1.820981e+01  2.006773e+00
  7.619947e+01  2.469050e+01  3.980421e+00  1.848727e+01  2.006572e+00
  7.852345e+01  2.506722e+01  3.981018e+00  1.877027e+01  2.006376e+00
  8.093035e+01  2.545150e+01  3.981598e+00  1.905896e+01  2.006185e+00
  8.342355e+01  2.584353e+01  3.982161e+00  1.935346e+01  2.005998e+00
  8.600660e+01  2.624350e+01  3.982705e+00  1.965391e+01  2.005816e+00
  8.868315e+01  2.665159e+01  3.983230e+00  1.996044e+01  2.005639e+00
  9.145693e+01  2.706800e+01  3.983733e+00  2.027319e+01  2.005467e+00
  9.433180e+01  2.749292e+01  3.984217e+00  2.059230e+01  2.005299e+00
  9.731191e+01  2.792657e+01  3.984683e+00  2.091793e+01  2.005136e+00
  1.004016e+02  2.836916e+01  3.985137e+00  2.125026e+01  2.004976e+00
  1.036054e+02  2.882090e+01  3.985586e+00  2.158947e+01  2.004822e+00
  1.069278e+02  2.928202e+01  3.986034e+00  2.193574e+01  2.004671e+00
  1.103738e+02  2.975274e+01  3.986482e+00  2.228925e+01  2.004524e+00
  1.139487e+02  3.023331e+01  3.986922e+00  2.265015e+01  2.004381e+00
  1.176580e+02  3.072397e+01  3.987350e+00  2.301861e+01  2.004242e+00
  1.215074e+02  3.122497e+01  3.987757e+00  2.339478e+01  2.004107e+00
  1.255027e+02  3.173655e+01  3.988142e+00  2.377885e+01  2.003975e+00
  1.296499e+02  3.225900e+01  3.988507e+00  2.417103e+01  2.003847e+00
  1.339553e+02  3.279257e+01  3.988860e+00  2.457153e+01  2.003723e+00
  1.384253e+02  3.333756e+01  3.989207e+00  2.498058e+01  2.003602e+00
  1.430665e+02  3.389423e+01  3.989553e+00  2.539841e+01  2.003485e+00
  1.478865e+02  3.446290e+01  3.989898e+00  2.582524e+01  2.003371e+00
  1.528936e+02  3.504386e+01  3.990238e+00  2.626131e+01  2.003260e+00
  1.580961e+02  3.563743e+01  3.990570e+00  2.670683e+01  2.003152e+00
  1.635027e+02  3.624393e+01  3.990888e+00  2.716205e+01  2.003048e+00
  1.691223e+02  3.686369e+01  3.991192e+00  2.762720e+01  2.002946e+00
  1.749642e+02  3.749705e+01  3.991483e+00  2.810256e+01  2.002847e+00
  1.810380e+02  3.814436e+01  3.991766e+00  2.858837e+01  2.002751e+00
  1.873535e+02  3.880598e+01  3.992044e+00  2.908492e+01  2.002658e+00
  1.939208e+02  3.948228e+01  3.992319e+00  2.959246e+01  2.002567e+00
  2.007510e+02  4.017364e+01  3.992592e+00  3.011131e+01  2.002479e+00
  2.078563e+02  4.088046e+01  3.992859e+00  3.064175e+01  2.002394e+00
  2.152486e+02  4.160315e+01  3.993118e+00  3.118411e+01  2.002312e+00
  2.229405e+02  4.234212e+01  3.993368e+00  3.173869e+01  2.002232e+00
  2.309454e+02  4.309779e+01  3.993606e+00  3.230582e+01  2.002155e+00
  2.392785e+02  4.387061e+01  3.993832e+00  3.288582e+01  2.002079e+00
  2.479554e+02  4.466104e+01  3.994045e+00  3.347904e+01  2.002006e+00
  2.569920e+02  4.546955e+01  3.994246e+00  3.408581e+01  2.001935e+00
  2.664048e+02  4.629662e+01  3.994435e+00  3.470648e+01  2.001867e+00
  2.762111e+02  4.714274e+01  3.994613e+00  3.534143e+01  2.001800e+00
  2.864290e+02  4.800843e+01  3.994784e+00  3.599104e+01  2.001736e+00
  2.970770e+02  4.889423e+01  3.994953e+00  3.665569e+01  2.001674e+00
  3.081740e+02  4.980066e+01  3.995122e+00  3.733578e+01  2.001613e+00
  3.197401e+02  5.072830e+01  3.995295e+00  3.803174e+01  2.001555e+00
  3.317981e+02  5.167772e+01  3.995469e+00  3.874401e+01  2.001498e+00
  3.443714e+02  5.264952e+01  3.995644e+00  3.947306e+01  2.001444e+00
  3.574841e+02  5.364432e+01  3.995816e+00  4.021938e+01  2.001391e+00
  3.711609e+02  5.466274e+01  3.995984e+00  4.098344e+01  2.001339e+00
  3.854292e+02  5.570545e+01  3.996147e+00  4.176574e+01  2.001290e+00
  4.003186e+02  5.677311e+01  3.996301e+00  4.256677e+01  2.001241e+00
  4.158598e+02  5.786642e+01  3.996446e+00  4.338703e+01  2.001195e+00
  4.320840e+02  5.898611e+01  3.996580e+00  4.422705e+01  2.001150e+00
  4.490237e+02  6.013289e+01  3.996702e+00  4.508734e+01  2.001106e+00
  4.667143e+02  6.130754e+01  3.996813e+00  4.596849e+01  2.001064e+00
  4.851931e+02  6.251086e+01  3.996916e+00  4.687112e+01  2.001024e+00
  5.044982e+02  6.374365e+01  3.997016e+00  4.779586e+01  2.000984e+00
  5.246685e+02  6.500674e+01  3.997115e+00  4.874333e+01  2.000946e+00
  5.457457e+02  6.630100e+01  3.997216e+00  4.971420e+01  2.000910e+00
  5.677761e+02  6.762732e+01  3.997320e+00  5.070914e+01  2.000874e+00
  5.908077e+02  6.898663e+01  3.997427e+00  5.172885e+01  2.000840e+00
  6.148899e+02  7.037989e+01  3.997536e+00  5.277402e+01  2.000807e+00
  6.400731e+02  7.180805e+01  3.997648e+00  5.384539e+01  2.000776e+00
  6.664128e+02  7.327214e+01  3.997761e+00  5.494371e+01  2.000745e+00
  6.939701e+02  7.477321e+01  3.997872e+00  5.606978e+01  2.000715e+00
  7.228080e+02  7.631235e+01  3.997977e+00  5.722440e+01  2.000687e+00
  7.529910e+02  7.789068e+01  3.998071e+00  5.840841e+01  2.000659e+00
  7.845854e+02  7.950931e+01  3.998152e+00  5.962267e+01  2.000633e+00
  8.176651e+02  8.116946e+01  3.998220e+00  6.086806e+01  2.000607e+00
  8.523091e+02  8.287237e+01  3.998279e+00  6.214551e+01  2.000582e+00
  8.885988e+02  8.461932e+01  3.998335e+00  6.345598e+01  2.000559e+00
  9.266171e+02  8.641160e+01  3.998392e+00  6.480042e+01  2.000536e+00
  9.664508e+02  8.825056e+01  3.998455e+00  6.617985e+01  2.000514e+00
  1.008198e+03  9.013762e+01  3.998520e+00  6.759532e+01  2.000493e+00
  1.051962e+03  9.207424e+01  3.998586e+00  6.904794e+01  2.000472e+00
  1.097850e+03  9.406192e+01  3.998648e+00  7.053883e+01  2.000452e+00
  1.145969e+03  9.610221e+01  3.998702e+00  7.206916e+01  2.000433e+00
  1.196437e+03  9.819667e+01  3.998746e+00  7.364011e+01  2.000415e+00
  1.249382e+03  1.003470e+02  3.998784e+00  7.525294e+01  2.000397e+00
  1.304941e+03  1.025549e+02  3.998820e+00  7.690898e+01  2.000380e+00
  1.363254e+03  1.048222e+02  3.998861e+00  7.860956e+01  2.000364e+00
  1.424464e+03  1.071507e+02  3.998910e+00  8.035605e+01  2.000348e+00
  1.488725e+03  1.095422e+02  3.998972e+00  8.214985e+01  2.000333e+00
  1.556212e+03  1.119988e+02  3.999039e+00  8.399246e+01  2.000319e+00
  1.627106e+03  1.145225e+02  3.999106e+00  8.588540e+01  2.000305e+00
  1.701593e+03  1.171154e+02  3.999166e+00  8.783023e+01  2.000292e+00
  1.779864e+03  1.197797e+02  3.999212e+00  8.982854e+01  2.000279e+00
  1.862126e+03  1.225175e+02  3.999240e+00  9.188202e+01  2.000267e+00
  1.948611e+03  1.253313e+02  3.999258e+00  9.399246e+01  2.000255e+00
  2.039560e+03  1.282236e+02  3.999271e+00  9.616171e+01  2.000244e+00
  2.135220e+03  1.311967e+02  3.999286e+00  9.839166e+01  2.000233e+00
  2.235841e+03  1.342532e+02  3.999311e+00  1.006842e+02  2.000222e+00
  2.341704e+03  1.373959e+02  3.999347e+00  1.030415e+02  2.000212e+00
  2.453121e+03  1.406275e+02  3.999390e+00  1.054654e+02  2.000202e+00
  2.570416e+03  1.439510e+02  3.999436e+00  1.079583e+02  2.000193e+00
  2.693920e+03  1.473693e+02  3.999478e+00  1.105223e+02  2.000184e+00
  2.823973e+03  1.508854e+02  3.999514e+00  1.131596e+02  2.000175e+00
  2.960953e+03  1.545026e+02  3.999539e+00  1.158727e+02  2.000167e+00
  3.105283e+03  1.582242e+02  3.999558e+00  1.186641e+02  2.000159e+00
  3.257397e+03  1.620538e+02  3.999574e+00  1.215364e+02  2.000152e+00
  3.417743e+03  1.659948e+02  3.999590e+00  1.244923e+02  2.000145e+00
  3.586777e+03  1.700508e+02  3.999609e+00  1.275344e+02  2.000138e+00
  3.765013e+03  1.742258e+02  3.999632e+00  1.306658e+02  2.000132e+00
  3.953025e+03  1.785238e+02  3.999655e+00  1.338893e+02  2.000126e+00
  4.151406e+03  1.829489e+02  3.999677e+00  1.372082e+02  2.000120e+00
  4.360762e+03  1.875054e+02  3.999694e+00  1.406256e+02  2.000114e+00
  4.581717e+03  1.921977e+02  3.999703e+00  1.441448e+02  2.000109e+00
  4.814967e+03  1.970303e+02  3.999703e+00  1.477691e+02  2.000103e+00
  5.061298e+03  2.020082e+02  3.999700e+00  1.515024e+02  2.000098e+00
  5.321518e+03  2.071362e+02  3.999696e+00  1.553484e+02  2.000093e+00
  5.596457e+03  2.124197e+02  3.999696e+00  1.593110e+02  2.000089e+00
  5.886964e+03  2.178638e+02  3.999705e+00  1.633941e+02  2.000084e+00
  6.193992e+03  2.234740e+02  3.999722e+00  1.676020e+02  2.000080e+00
  6.518620e+03  2.292562e+02  3.999746e+00  1.719389e+02  2.000076e+00
  6.861963e+03  2.352165e+02  3.999770e+00  1.764094e+02  2.000072e+00
  7.225164e+03  2.413611e+02  3.999790e+00  1.810180e+02  2.000068e+00
  7.609395e+03  2.476962e+02  3.999803e+00  1.857694e+02  2.000065e+00
  8.015958e+03  2.542286e+02  3.999806e+00  1.906686e+02  2.000062e+00
  8.446348e+03  2.609655e+02  3.999803e+00  1.957211e+02  2.000059e+00
  8.902115e+03  2.679140e+02  3.999799e+00  2.009323e+02  2.000056e+00
  9.384846e+03  2.750818e+02  3.999797e+00  2.063079e+02  2.000053e+00
  9.896169e+03  2.824765e+02  3.999802e+00  2.118539e+02  2.000050e+00
  1.043787e+04  2.901061e+02  3.999817e+00  2.175761e+02  2.000048e+00
  1.101202e+04  2.979793e+02  3.999837e+00  2.234812e+02  2.000045e+00
  1.162080e+04  3.061051e+02  3.999861e+00  2.295758e+02  2.000042e+00
  1.226641e+04  3.144925e+02  3.999884e+00  2.358666e+02  2.000040e+00
  1.295114e+04  3.231509e+02  3.999901e+00  2.423607e+02  2.000038e+00
  1.367744e+04  3.320901e+02  3.999911e+00  2.490653e+02  2.000036e+00
  1.444821e+04  3.413205e+02  3.999914e+00  2.559883e+02  2.000034e+00
  1.526651e+04  3.508530e+02  3.999912e+00  2.631378e+02  2.000032e+00
  1.613547e+04  3.606989e+02  3.999907e+00  2.705222e+02  2.000031e+00
  1.705828e+04  3.708695e+02  3.999900e+00  2.781501e+02  2.000029e+00
